Date,ID,Target
7/7/2015,1040,1879
7/7/2015,1041,5636
7/7/2015,1042,3151
7/7/2015,1043,10666
7/7/2015,1044,1
7/7/2015,1045,1
7/7/2015,1046,1
7/7/2015,1047,4
7/7/2015,1048,3
7/8/2015,1049,10666
7/8/2015,1050,1879
7/8/2015,1051,3151
7/8/2015,1052,5636
7/8/2015,1053,4806
7/8/2015,1054,3
7/8/2015,1055,4
7/8/2015,1056,1
7/8/2015,1057,1
7/8/2015,1058,1
7/8/2015,1059,4
7/8/2015,1060,1
7/8/2015,1061,3
7/9/2015,1062,10666
7/9/2015,1063,3151
7/9/2015,1064,1879
7/9/2015,1065,5636
7/9/2015,1066,4806
7/9/2015,1067,6
7/9/2015,1068,5
7/9/2015,1069,1
7/9/2015,1070,1
7/9/2015,1071,1
7/10/2015,1072,10666
7/10/2015,1073,3151
7/10/2015,1074,1879
7/10/2015,1075,5636
7/10/2015,1076,4806
7/10/2015,1077,6
7/10/2015,1078,5
7/10/2015,1079,1
7/10/2015,1080,1
7/10/2015,1081,1
7/13/2015,1082,10666
7/13/2015,1083,3151
7/13/2015,1084,1879
7/13/2015,1085,5636
7/13/2015,1086,4806
7/13/2015,1087,6
7/13/2015,1088,5
7/13/2015,1089,1
7/13/2015,1090,1
7/13/2015,1091,1
7/14/2015,1092,10666
7/14/2015,1093,3151
7/14/2015,1094,1879
7/14/2015,1095,5636
7/14/2015,1096,4806
7/14/2015,1097,7
7/14/2015,1098,6
7/14/2015,1099,1
7/14/2015,1100,2
7/14/2015,1101,2
7/15/2015,1102,1879
7/15/2015,1103,4806
7/15/2015,1104,3151
7/15/2015,1105,10666
7/15/2015,1106,5636
7/15/2015,1107,1
7/15/2015,1108,7
7/15/2015,1109,6
7/15/2015,1110,1
7/15/2015,1111,2
7/15/2015,1112,6
7/15/2015,1113,2
7/15/2015,1114,7
7/16/2015,1115,10666
7/16/2015,1116,3151
7/16/2015,1117,1879
7/16/2015,1118,5636
7/16/2015,1119,4806
7/16/2015,1120,6
7/16/2015,1121,6
7/16/2015,1122,0
7/16/2015,1123,2
7/16/2015,1124,2
7/17/2015,1125,10666
7/17/2015,1126,3151
7/17/2015,1127,1879
7/17/2015,1128,5636
7/17/2015,1129,4806
7/17/2015,1130,7
7/17/2015,1131,6
7/17/2015,1132,1
7/17/2015,1133,2
7/17/2015,1134,2
7/20/2015,1135,10666
7/20/2015,1136,3151
7/20/2015,1137,1879
7/20/2015,1138,5636
7/20/2015,1139,4806
7/20/2015,1140,7
7/20/2015,1141,6
7/20/2015,1142,1
7/20/2015,1143,2
7/20/2015,1144,2
7/21/2015,1145,10666
7/21/2015,1146,3151
7/21/2015,1147,1879
7/21/2015,1148,5636
7/21/2015,1149,4806
7/21/2015,1150,7
7/21/2015,1151,6
7/21/2015,1152,1
7/21/2015,1153,2
7/21/2015,1154,2
7/22/2015,1155,3151
7/22/2015,1156,1879
7/22/2015,1157,5636
7/22/2015,1158,10666
7/22/2015,1159,4806
7/22/2015,1160,6
7/22/2015,1161,0
7/22/2015,1162,6
7/22/2015,1163,6
7/22/2015,1164,6
7/22/2015,1165,2
7/22/2015,1166,2
7/23/2015,1167,10666
7/23/2015,1168,3151
7/23/2015,1169,1879
7/23/2015,1170,5636
7/23/2015,1171,4806
7/23/2015,1172,7
